Ticker,date,open,high,low,close,volume,Open Interest
BANKNIFTY,25-06-2021 10:11:00,35081.30,35088.70,35042.40,35046.40,0,0
BANKNIFTY,25-06-2021 10:12:00,35048.50,35054.60,35034.00,35050.60,0,0
BANKNIFTY,25-06-2021 10:13:00,35051.20,35058.40,35047.10,35050.90,0,0
BANKNIFTY,25-06-2021 10:14:00,35050.20,35064.90,35041.80,35059.10,0,0
BANKNIFTY,25-06-2021 10:15:00,35060.30,35060.30,35042.20,35042.40,0,0
BANKNIFTY,25-06-2021 10:16:00,35044.40,35047.40,35037.10,35040.30,0,0
BANKNIFTY,25-06-2021 10:17:00,35040.20,35045.90,35032.50,35034.70,0,0
BANKNIFTY,25-06-2021 10:18:00,35035.40,35036.60,35028.30,35033.30,0,0
BANKNIFTY,25-06-2021 10:19:00,35033.60,35047.30,35032.30,35035.80,0,0
BANKNIFTY,25-06-2021 10:20:00,35038.70,35039.60,35028.90,35033.40,0,0
BANKNIFTY,25-06-2021 10:21:00,35033.80,35034.90,35019.90,35021.20,0,0
BANKNIFTY,25-06-2021 10:22:00,35021.70,35037.30,35019.10,35031.20,0,0
BANKNIFTY,25-06-2021 10:23:00,35036.30,35049.30,35034.10,35043.10,0,0
BANKNIFTY,25-06-2021 10:24:00,35046.20,35053.50,35043.70,35053.50,0,0
BANKNIFTY,25-06-2021 10:25:00,35052.80,35056.20,35046.60,35047.70,0,0
BANKNIFTY,25-06-2021 10:26:00,35049.00,35050.20,35034.30,35037.10,0,0
BANKNIFTY,25-06-2021 10:27:00,35034.10,35051.30,35033.10,35049.20,0,0
BANKNIFTY,25-06-2021 10:28:00,35049.10,35049.80,35034.40,35038.30,0,0
BANKNIFTY,25-06-2021 10:29:00,35038.60,35056.70,35036.40,35040.80,0,0
BANKNIFTY,25-06-2021 10:30:00,35035.00,35053.20,35035.00,35050.90,0,0
BANKNIFTY,25-06-2021 10:31:00,35052.80,35075.80,35048.30,35075.80,0,0
BANKNIFTY,25-06-2021 10:32:00,35075.90,35086.10,35074.10,35074.10,0,0
BANKNIFTY,25-06-2021 10:33:00,35074.40,35076.20,35068.10,35069.30,0,0
BANKNIFTY,25-06-2021 10:34:00,35071.60,35072.70,35061.30,35064.90,0,0
BANKNIFTY,25-06-2021 10:35:00,35063.60,35073.80,35055.60,35069.20,0,0
BANKNIFTY,25-06-2021 10:36:00,35067.30,35084.30,35066.60,35084.30,0,0
BANKNIFTY,25-06-2021 10:37:00,35085.30,35094.10,35076.60,35080.80,0,0
BANKNIFTY,25-06-2021 10:38:00,35079.90,35088.30,35079.80,35082.60,0,0
BANKNIFTY,25-06-2021 10:39:00,35084.50,35085.30,35070.10,35070.10,0,0
BANKNIFTY,25-06-2021 10:40:00,35069.80,35078.80,35067.60,35069.70,0,0
BANKNIFTY,25-06-2021 10:41:00,35067.30,35069.00,35057.20,35067.80,0,0
BANKNIFTY,25-06-2021 10:42:00,35067.90,35071.30,35061.50,35061.50,0,0
BANKNIFTY,25-06-2021 10:43:00,35064.30,35064.30,35044.20,35048.90,0,0
BANKNIFTY,25-06-2021 10:44:00,35052.90,35052.90,35042.20,35046.20,0,0
BANKNIFTY,25-06-2021 10:45:00,35043.60,35044.90,35022.80,35024.30,0,0
BANKNIFTY,25-06-2021 10:46:00,35026.20,35033.20,34994.20,34994.20,0,0
BANKNIFTY,25-06-2021 10:47:00,34994.30,34998.60,34978.60,34993.90,0,0
BANKNIFTY,25-06-2021 10:48:00,34988.20,34994.20,34980.60,34988.20,0,0
BANKNIFTY,25-06-2021 10:49:00,34992.00,34996.70,34984.60,34986.30,0,0
BANKNIFTY,25-06-2021 10:50:00,34982.40,34997.10,34970.70,34995.60,0,0
BANKNIFTY,25-06-2021 10:51:00,34995.80,34998.40,34975.30,34978.10,0,0
BANKNIFTY,25-06-2021 10:52:00,34976.80,34993.70,34973.80,34990.90,0,0
BANKNIFTY,25-06-2021 10:53:00,34987.90,34991.80,34983.80,34987.80,0,0
BANKNIFTY,25-06-2021 10:54:00,34986.20,35012.80,34985.80,35007.30,0,0
BANKNIFTY,25-06-2021 10:55:00,35006.60,35018.70,35006.60,35017.60,0,0
BANKNIFTY,25-06-2021 10:56:00,35011.90,35025.90,35011.10,35018.00,0,0
BANKNIFTY,25-06-2021 10:57:00,35018.80,35019.70,34991.70,34999.60,0,0
BANKNIFTY,25-06-2021 10:58:00,34998.10,35006.50,34991.10,34997.20,0,0
BANKNIFTY,25-06-2021 10:59:00,34995.80,35002.60,34991.80,34999.40,0,0
BANKNIFTY,25-06-2021 11:00:00,35003.50,35003.50,34987.40,34989.80,0,0
BANKNIFTY,25-06-2021 11:01:00,34993.20,35009.30,34986.50,35009.30,0,0
BANKNIFTY,25-06-2021 11:02:00,35009.30,35022.10,35002.40,35007.10,0,0
BANKNIFTY,25-06-2021 11:03:00,35000.90,35011.40,35000.90,35009.30,0,0
BANKNIFTY,25-06-2021 11:04:00,35011.30,35015.20,35008.10,35015.20,0,0
BANKNIFTY,25-06-2021 11:05:00,35013.20,35015.80,35009.90,35011.40,0,0
BANKNIFTY,25-06-2021 11:06:00,35012.00,35014.80,35009.20,35014.80,0,0
BANKNIFTY,25-06-2021 11:07:00,35011.00,35023.00,35005.20,35021.20,0,0
BANKNIFTY,25-06-2021 11:08:00,35019.80,35035.40,35019.80,35027.90,0,0
BANKNIFTY,25-06-2021 11:09:00,35027.60,35036.40,35027.60,35036.40,0,0
BANKNIFTY,25-06-2021 11:10:00,35038.80,35038.80,35001.90,35002.90,0,0
BANKNIFTY,25-06-2021 11:11:00,35008.40,35008.40,34990.30,34998.80,0,0
BANKNIFTY,25-06-2021 11:12:00,34999.30,35014.30,34994.10,35013.00,0,0
BANKNIFTY,25-06-2021 11:13:00,35016.20,35025.80,35007.10,35024.70,0,0
BANKNIFTY,25-06-2021 11:14:00,35014.60,35027.00,35011.60,35025.40,0,0
BANKNIFTY,25-06-2021 11:15:00,35025.80,35025.90,35004.60,35013.10,0,0
BANKNIFTY,25-06-2021 11:16:00,35011.60,35020.20,35001.00,35020.20,0,0
BANKNIFTY,25-06-2021 11:17:00,35019.20,35020.70,35005.70,35005.70,0,0
BANKNIFTY,25-06-2021 11:18:00,35006.90,35016.20,35004.20,35010.60,0,0
BANKNIFTY,25-06-2021 11:19:00,35016.40,35016.40,35004.90,35010.00,0,0
BANKNIFTY,25-06-2021 11:20:00,35007.20,35034.30,35005.70,35031.80,0,0
BANKNIFTY,25-06-2021 11:21:00,35033.10,35053.30,35029.20,35043.10,0,0
BANKNIFTY,25-06-2021 11:22:00,35042.60,35050.20,35038.80,35048.00,0,0
BANKNIFTY,25-06-2021 11:23:00,35045.60,35049.40,35033.60,35038.70,0,0
BANKNIFTY,25-06-2021 11:24:00,35038.70,35042.00,35033.80,35036.30,0,0
BANKNIFTY,25-06-2021 11:25:00,35035.50,35037.60,35022.30,35022.30,0,0
BANKNIFTY,25-06-2021 11:26:00,35028.20,35036.10,35019.80,35023.90,0,0
BANKNIFTY,25-06-2021 11:27:00,35022.70,35030.60,35014.80,35027.10,0,0
BANKNIFTY,25-06-2021 11:28:00,35024.30,35037.80,35018.60,35037.80,0,0
BANKNIFTY,25-06-2021 11:29:00,35037.70,35078.00,35037.10,35076.20,0,0
BANKNIFTY,25-06-2021 11:30:00,35076.00,35082.30,35063.80,35082.10,0,0
BANKNIFTY,25-06-2021 11:31:00,35083.40,35087.40,35074.90,35078.60,0,0
BANKNIFTY,25-06-2021 11:32:00,35080.20,35093.00,35076.90,35085.30,0,0
BANKNIFTY,25-06-2021 11:33:00,35080.20,35082.70,35073.90,35074.30,0,0
BANKNIFTY,25-06-2021 11:34:00,35075.80,35090.40,35075.80,35080.30,0,0
BANKNIFTY,25-06-2021 11:35:00,35080.30,35093.70,35075.90,35083.90,0,0
BANKNIFTY,25-06-2021 11:36:00,35084.30,35086.30,35076.40,35085.30,0,0
BANKNIFTY,25-06-2021 11:37:00,35078.90,35088.80,35070.10,35084.50,0,0
BANKNIFTY,25-06-2021 11:38:00,35082.80,35090.80,35080.00,35083.10,0,0
BANKNIFTY,25-06-2021 11:39:00,35082.90,35087.60,35078.40,35082.80,0,0
BANKNIFTY,25-06-2021 11:40:00,35079.50,35079.50,35064.50,35065.40,0,0
BANKNIFTY,25-06-2021 11:41:00,35065.40,35071.30,35058.30,35069.80,0,0
BANKNIFTY,25-06-2021 11:42:00,35069.00,35103.30,35067.30,35100.70,0,0
BANKNIFTY,25-06-2021 11:43:00,35101.90,35112.80,35092.80,35100.90,0,0
BANKNIFTY,25-06-2021 11:44:00,35101.00,35117.90,35092.70,35106.90,0,0
BANKNIFTY,25-06-2021 11:45:00,35100.60,35126.40,35100.60,35109.80,0,0
BANKNIFTY,25-06-2021 11:46:00,35113.40,35117.60,35098.50,35111.90,0,0
BANKNIFTY,25-06-2021 11:47:00,35112.90,35124.10,35109.50,35120.70,0,0
BANKNIFTY,25-06-2021 11:48:00,35126.50,35126.50,35110.70,35117.20,0,0
BANKNIFTY,25-06-2021 11:49:00,35116.50,35124.10,35115.10,35119.90,0,0
BANKNIFTY,25-06-2021 11:50:00,35121.10,35134.40,35116.80,35132.10,0,0
BANKNIFTY,25-06-2021 11:51:00,35132.60,35162.80,35131.90,35162.80,0,0
BANKNIFTY,25-06-2021 11:52:00,35156.90,35161.30,35144.60,35154.20,0,0
BANKNIFTY,25-06-2021 11:53:00,35154.50,35162.90,35147.80,35160.30,0,0
BANKNIFTY,25-06-2021 11:54:00,35160.90,35166.40,35147.30,35151.60,0,0
BANKNIFTY,25-06-2021 11:55:00,35152.70,35157.70,35149.50,35156.10,0,0
BANKNIFTY,25-06-2021 11:56:00,35155.90,35173.10,35151.80,35167.40,0,0
BANKNIFTY,25-06-2021 11:57:00,35170.10,35180.80,35166.80,35175.20,0,0
BANKNIFTY,25-06-2021 11:58:00,35172.20,35185.30,35169.10,35185.30,0,0
BANKNIFTY,25-06-2021 11:59:00,35183.60,35189.40,35171.30,35173.30,0,0
BANKNIFTY,25-06-2021 12:00:00,35173.30,35202.30,35173.20,35197.30,0,0
BANKNIFTY,25-06-2021 12:01:00,35202.60,35211.00,35175.70,35175.90,0,0
BANKNIFTY,25-06-2021 12:02:00,35176.20,35186.60,35173.40,35178.40,0,0
BANKNIFTY,25-06-2021 12:03:00,35179.30,35181.30,35164.80,35166.40,0,0
BANKNIFTY,25-06-2021 12:04:00,35165.60,35177.80,35164.20,35173.20,0,0
BANKNIFTY,25-06-2021 12:05:00,35173.30,35188.10,35172.40,35182.10,0,0
BANKNIFTY,25-06-2021 12:06:00,35183.20,35191.70,35182.20,35187.20,0,0
BANKNIFTY,25-06-2021 12:07:00,35187.20,35193.40,35187.20,35190.20,0,0
BANKNIFTY,25-06-2021 12:08:00,35189.90,35193.40,35183.40,35183.90,0,0
BANKNIFTY,25-06-2021 12:09:00,35183.10,35189.70,35167.80,35186.80,0,0
BANKNIFTY,25-06-2021 12:10:00,35183.80,35216.80,35183.80,35210.00,0,0
BANKNIFTY,25-06-2021 12:11:00,35208.60,35211.50,35193.90,35195.60,0,0
BANKNIFTY,25-06-2021 12:12:00,35196.50,35211.70,35196.50,35211.40,0,0
BANKNIFTY,25-06-2021 12:13:00,35214.20,35229.50,35212.00,35218.20,0,0
BANKNIFTY,25-06-2021 12:14:00,35222.30,35232.10,35218.10,35222.80,0,0
BANKNIFTY,25-06-2021 12:15:00,35224.30,35229.20,35212.10,35213.90,0,0
BANKNIFTY,25-06-2021 12:16:00,35216.70,35235.90,35215.10,35235.90,0,0
BANKNIFTY,25-06-2021 12:17:00,35230.20,35232.80,35223.60,35223.60,0,0
BANKNIFTY,25-06-2021 12:18:00,35229.50,35240.30,35223.10,35235.80,0,0
BANKNIFTY,25-06-2021 12:19:00,35240.50,35255.30,35235.00,35243.10,0,0
BANKNIFTY,25-06-2021 12:20:00,35240.80,35241.80,35219.90,35220.90,0,0
BANKNIFTY,25-06-2021 12:21:00,35224.60,35229.10,35218.30,35226.40,0,0
BANKNIFTY,25-06-2021 12:22:00,35229.30,35243.60,35227.90,35234.10,0,0
BANKNIFTY,25-06-2021 12:23:00,35236.40,35236.80,35216.10,35225.40,0,0
BANKNIFTY,25-06-2021 12:24:00,35223.30,35223.30,35205.20,35208.50,0,0
BANKNIFTY,25-06-2021 12:25:00,35206.30,35215.80,35206.30,35210.10,0,0
BANKNIFTY,25-06-2021 12:26:00,35209.80,35232.90,35209.40,35229.10,0,0
BANKNIFTY,25-06-2021 12:27:00,35228.90,35234.80,35226.40,35234.00,0,0
BANKNIFTY,25-06-2021 12:28:00,35228.30,35233.80,35206.30,35213.80,0,0
BANKNIFTY,25-06-2021 12:29:00,35215.60,35218.30,35206.90,35207.30,0,0
BANKNIFTY,25-06-2021 12:30:00,35207.30,35214.20,35194.20,35201.20,0,0
BANKNIFTY,25-06-2021 12:31:00,35199.80,35206.10,35190.20,35206.10,0,0
BANKNIFTY,25-06-2021 12:32:00,35205.90,35209.20,35196.90,35199.60,0,0
BANKNIFTY,25-06-2021 12:33:00,35203.70,35218.30,35199.20,35216.70,0,0
BANKNIFTY,25-06-2021 12:34:00,35214.00,35220.30,35213.10,35215.30,0,0
BANKNIFTY,25-06-2021 12:35:00,35213.10,35220.80,35212.20,35219.10,0,0
BANKNIFTY,25-06-2021 12:36:00,35216.80,35224.00,35213.90,35219.40,0,0
BANKNIFTY,25-06-2021 12:37:00,35219.20,35225.80,35214.10,35216.50,0,0
BANKNIFTY,25-06-2021 12:38:00,35217.00,35229.60,35216.60,35222.40,0,0
BANKNIFTY,25-06-2021 12:39:00,35224.80,35241.50,35204.90,35241.20,0,0
BANKNIFTY,25-06-2021 12:40:00,35238.20,35260.70,35238.20,35256.20,0,0
BANKNIFTY,25-06-2021 12:41:00,35255.20,35262.10,35249.80,35253.50,0,0
BANKNIFTY,25-06-2021 12:42:00,35250.30,35259.40,35243.80,35257.80,0,0
BANKNIFTY,25-06-2021 12:43:00,35257.60,35268.30,35255.30,35265.80,0,0
BANKNIFTY,25-06-2021 12:44:00,35267.70,35277.80,35264.70,35269.80,0,0
BANKNIFTY,25-06-2021 12:45:00,35274.70,35278.80,35259.70,35260.70,0,0
BANKNIFTY,25-06-2021 12:46:00,35260.40,35263.50,35250.90,35256.00,0,0
BANKNIFTY,25-06-2021 12:47:00,35257.30,35270.10,35257.30,35262.20,0,0
BANKNIFTY,25-06-2021 12:48:00,35263.40,35263.90,35255.30,35255.30,0,0
BANKNIFTY,25-06-2021 12:49:00,35255.50,35258.50,35230.90,35238.80,0,0
BANKNIFTY,25-06-2021 12:50:00,35236.70,35244.60,35227.90,35230.30,0,0
BANKNIFTY,25-06-2021 12:51:00,35230.50,35238.30,35226.10,35238.10,0,0
BANKNIFTY,25-06-2021 12:52:00,35235.10,35244.80,35232.20,35235.70,0,0
BANKNIFTY,25-06-2021 12:53:00,35232.80,35239.60,35229.20,35230.30,0,0
BANKNIFTY,25-06-2021 12:54:00,35230.90,35239.30,35224.40,35236.10,0,0
BANKNIFTY,25-06-2021 12:55:00,35236.10,35244.30,35227.90,35233.90,0,0
BANKNIFTY,25-06-2021 12:56:00,35233.60,35240.00,35231.20,35236.60,0,0
BANKNIFTY,25-06-2021 12:57:00,35234.80,35239.40,35223.40,35226.30,0,0
BANKNIFTY,25-06-2021 12:58:00,35226.20,35240.30,35226.20,35238.90,0,0
BANKNIFTY,25-06-2021 12:59:00,35237.20,35253.70,35237.20,35250.80,0,0
BANKNIFTY,25-06-2021 13:00:00,35246.90,35253.30,35237.60,35248.80,0,0
BANKNIFTY,25-06-2021 13:01:00,35248.30,35256.90,35248.30,35256.90,0,0
BANKNIFTY,25-06-2021 13:02:00,35253.40,35261.90,35252.70,35259.80,0,0
BANKNIFTY,25-06-2021 13:03:00,35259.40,35260.00,35245.20,35254.00,0,0
BANKNIFTY,25-06-2021 13:04:00,35253.10,35256.60,35244.80,35249.10,0,0
BANKNIFTY,25-06-2021 13:05:00,35250.80,35259.80,35250.80,35252.40,0,0
BANKNIFTY,25-06-2021 13:06:00,35253.90,35254.30,35239.80,35242.00,0,0
BANKNIFTY,25-06-2021 13:07:00,35240.60,35242.20,35222.30,35226.60,0,0
BANKNIFTY,25-06-2021 13:08:00,35226.80,35246.60,35226.80,35243.40,0,0
BANKNIFTY,25-06-2021 13:09:00,35242.80,35257.10,35240.80,35251.90,0,0
BANKNIFTY,25-06-2021 13:10:00,35251.40,35269.60,35251.40,35265.40,0,0
BANKNIFTY,25-06-2021 13:11:00,35266.00,35285.20,35266.00,35280.10,0,0
BANKNIFTY,25-06-2021 13:12:00,35279.80,35281.10,35254.80,35254.80,0,0
BANKNIFTY,25-06-2021 13:13:00,35255.90,35255.90,35240.60,35244.90,0,0
BANKNIFTY,25-06-2021 13:14:00,35244.60,35257.20,35243.30,35255.40,0,0
BANKNIFTY,25-06-2021 13:15:00,35253.20,35288.70,35253.20,35275.30,0,0
BANKNIFTY,25-06-2021 13:16:00,35272.00,35278.30,35262.70,35265.50,0,0
BANKNIFTY,25-06-2021 13:17:00,35264.90,35265.30,35241.70,35252.40,0,0
BANKNIFTY,25-06-2021 13:18:00,35252.80,35260.50,35250.10,35259.80,0,0
BANKNIFTY,25-06-2021 13:19:00,35256.90,35278.80,35256.90,35277.70,0,0
BANKNIFTY,25-06-2021 13:20:00,35277.40,35291.60,35270.90,35291.60,0,0
BANKNIFTY,25-06-2021 13:21:00,35289.80,35303.50,35289.80,35293.80,0,0
BANKNIFTY,25-06-2021 13:22:00,35291.70,35297.70,35271.10,35273.60,0,0
BANKNIFTY,25-06-2021 13:23:00,35270.80,35294.80,35270.80,35277.70,0,0
BANKNIFTY,25-06-2021 13:24:00,35273.70,35279.80,35240.50,35256.90,0,0
BANKNIFTY,25-06-2021 13:25:00,35252.30,35267.70,35251.10,35256.30,0,0
BANKNIFTY,25-06-2021 13:26:00,35255.10,35266.60,35249.90,35266.60,0,0
BANKNIFTY,25-06-2021 13:27:00,35266.60,35293.60,35265.10,35289.80,0,0
BANKNIFTY,25-06-2021 13:28:00,35289.40,35292.30,35274.30,35281.90,0,0
BANKNIFTY,25-06-2021 13:29:00,35287.20,35295.70,35278.80,35294.30,0,0
BANKNIFTY,25-06-2021 13:30:00,35297.00,35327.60,35294.50,35324.30,0,0
BANKNIFTY,25-06-2021 13:31:00,35325.70,35345.90,35325.40,35333.80,0,0
BANKNIFTY,25-06-2021 13:32:00,35341.60,35349.20,35331.60,35340.80,0,0
BANKNIFTY,25-06-2021 13:33:00,35337.90,35360.90,35337.90,35354.40,0,0
BANKNIFTY,25-06-2021 13:34:00,35355.70,35359.90,35344.00,35347.70,0,0
BANKNIFTY,25-06-2021 13:35:00,35346.50,35358.60,35345.30,35349.00,0,0
BANKNIFTY,25-06-2021 13:36:00,35349.50,35358.80,35347.20,35348.00,0,0
BANKNIFTY,25-06-2021 13:37:00,35347.30,35354.80,35333.30,35333.30,0,0
BANKNIFTY,25-06-2021 13:38:00,35333.60,35346.40,35333.60,35338.60,0,0
BANKNIFTY,25-06-2021 13:39:00,35339.10,35353.30,35339.10,35350.00,0,0
BANKNIFTY,25-06-2021 13:40:00,35350.30,35362.80,35350.30,35357.30,0,0
BANKNIFTY,25-06-2021 13:41:00,35358.20,35361.70,35336.60,35340.20,0,0
BANKNIFTY,25-06-2021 13:42:00,35337.90,35354.70,35336.40,35354.50,0,0
BANKNIFTY,25-06-2021 13:43:00,35351.30,35378.80,35347.60,35374.90,0,0
BANKNIFTY,25-06-2021 13:44:00,35374.20,35374.60,35365.00,35371.60,0,0
BANKNIFTY,25-06-2021 13:45:00,35367.40,35374.10,35356.00,35357.70,0,0
BANKNIFTY,25-06-2021 13:46:00,35359.40,35361.80,35347.90,35355.40,0,0
BANKNIFTY,25-06-2021 13:47:00,35352.90,35367.40,35350.10,35360.30,0,0
BANKNIFTY,25-06-2021 13:48:00,35359.40,35388.70,35359.40,35384.00,0,0
BANKNIFTY,25-06-2021 13:49:00,35386.30,35389.30,35376.30,35385.00,0,0
BANKNIFTY,25-06-2021 13:50:00,35378.80,35408.30,35378.10,35402.10,0,0
BANKNIFTY,25-06-2021 13:51:00,35400.30,35427.30,35400.30,35420.90,0,0
BANKNIFTY,25-06-2021 13:52:00,35420.90,35439.80,35415.60,35417.90,0,0
BANKNIFTY,25-06-2021 13:53:00,35424.10,35424.30,35395.00,35408.80,0,0
BANKNIFTY,25-06-2021 13:54:00,35404.80,35416.20,35404.30,35410.20,0,0
BANKNIFTY,25-06-2021 13:55:00,35408.40,35420.60,35406.80,35413.80,0,0
BANKNIFTY,25-06-2021 13:56:00,35413.50,35431.90,35413.50,35421.70,0,0
BANKNIFTY,25-06-2021 13:57:00,35417.80,35427.50,35416.20,35416.80,0,0
BANKNIFTY,25-06-2021 13:58:00,35416.90,35426.90,35406.10,35409.90,0,0
BANKNIFTY,25-06-2021 13:59:00,35408.20,35424.20,35405.80,35423.20,0,0
BANKNIFTY,25-06-2021 14:00:00,35422.40,35443.30,35419.40,35436.80,0,0
BANKNIFTY,25-06-2021 14:01:00,35436.90,35454.70,35433.80,35433.80,0,0
BANKNIFTY,25-06-2021 14:02:00,35437.30,35448.00,35434.70,35445.40,0,0
BANKNIFTY,25-06-2021 14:03:00,35444.40,35468.80,35443.70,35463.70,0,0
BANKNIFTY,25-06-2021 14:04:00,35464.80,35490.80,35463.40,35482.70,0,0
BANKNIFTY,25-06-2021 14:05:00,35482.70,35483.50,35468.20,35478.70,0,0
BANKNIFTY,25-06-2021 14:06:00,35479.20,35485.00,35468.80,35470.70,0,0
BANKNIFTY,25-06-2021 14:07:00,35468.60,35477.70,35459.20,35460.00,0,0
BANKNIFTY,25-06-2021 14:08:00,35459.80,35471.20,35450.80,35471.20,0,0
BANKNIFTY,25-06-2021 14:09:00,35468.30,35484.80,35467.60,35479.20,0,0
BANKNIFTY,25-06-2021 14:10:00,35481.30,35490.80,35479.90,35481.80,0,0
BANKNIFTY,25-06-2021 14:11:00,35481.90,35483.60,35473.00,35478.00,0,0
BANKNIFTY,25-06-2021 14:12:00,35479.90,35486.90,35464.10,35472.50,0,0
BANKNIFTY,25-06-2021 14:13:00,35468.90,35471.80,35456.80,35461.70,0,0
BANKNIFTY,25-06-2021 14:14:00,35460.40,35466.30,35456.40,35458.60,0,0
BANKNIFTY,25-06-2021 14:15:00,35457.80,35485.60,35454.60,35485.60,0,0
BANKNIFTY,25-06-2021 14:16:00,35485.30,35488.50,35462.80,35462.80,0,0
BANKNIFTY,25-06-2021 14:17:00,35463.60,35472.80,35458.30,35458.50,0,0
